order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
5203,CA-2015-142454,8/15/2015,8/19/2015,Standard Class,RE-19450,FUR-FU-10004018,104.23,7,0,28.1421
5204,CA-2015-142454,8/15/2015,8/19/2015,Standard Class,RE-19450,OFF-ST-10003638,70.26,3,0,18.9702
5205,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,OFF-AR-10004685,9.26,2,0,3.0558
5206,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,OFF-ST-10001713,105.98,2,0,4.2392
5207,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,OFF-FA-10000490,1.24,1,0,0.5828
5208,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,OFF-LA-10002043,20.7,2,0,9.936
5209,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,OFF-PA-10002464,28.9,5,0,14.161
5210,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,TM-21010,OFF-EN-10002504,27.18,1,0,12.7746
5211,CA-2015-156755,1/12/2015,1/18/2015,Standard Class,YS-21880,OFF-ST-10002615,465.18,3,0,120.9468
5212,CA-2015-130876,5/12/2015,5/16/2015,Second Class,AZ-10750,OFF-ST-10004258,36.63,3,0,9.8901
5221,CA-2014-140487,6/14/2014,6/20/2014,Standard Class,SR-20425,FUR-BO-10000711,212.94,3,0,57.4938
5229,US-2014-147648,11/26/2014,12/1/2014,Standard Class,LS-16975,OFF-PA-10001033,81.98,2,0,40.1702
5234,CA-2014-115084,10/18/2014,10/22/2014,Standard Class,LS-17200,FUR-CH-10004626,605.34,6,0,145.2816
5237,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,DN-13690,FUR-FU-10004952,164.22,3,0,50.9082
5238,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,DN-13690,FUR-BO-10001337,362.94,3,0,36.294
5239,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,DN-13690,TEC-AC-10003628,59.98,2,0,26.3912
5248,US-2015-168914,5/21/2015,5/27/2015,Standard Class,JE-15745,OFF-AP-10000358,20.768,8,0.8,-52.9584
5250,CA-2015-106215,4/16/2015,4/21/2015,Standard Class,BN-11470,OFF-FA-10001229,12.576,4,0.2,4.0872
5253,CA-2015-132318,10/30/2015,11/2/2015,First Class,TT-21220,OFF-AP-10000026,182.91,3,0,53.0439
5254,US-2014-131982,3/7/2014,3/11/2014,Second Class,NP-18685,OFF-BI-10004224,107.648,2,0.2,33.64
5255,CA-2015-125185,3/5/2015,3/7/2015,Second Class,AH-10195,FUR-CH-10002647,99.372,2,0.3,-7.098
5256,CA-2015-125185,3/5/2015,3/7/2015,Second Class,AH-10195,FUR-FU-10003247,33.568,2,0.2,-5.4548
5261,CA-2014-105165,9/7/2014,9/10/2014,First Class,SZ-20035,TEC-PH-10000675,196.776,3,0.2,14.7582
5262,CA-2014-105165,9/7/2014,9/10/2014,First Class,SZ-20035,OFF-BI-10000050,2.92,2,0.8,-4.818
5263,CA-2014-105165,9/7/2014,9/10/2014,First Class,SZ-20035,FUR-TA-10004154,200.795,1,0.3,-22.948
5264,CA-2014-105165,9/7/2014,9/10/2014,First Class,SZ-20035,TEC-AC-10002718,46.688,4,0.2,-2.918
5265,CA-2014-105165,9/7/2014,9/10/2014,First Class,SZ-20035,OFF-AR-10003179,21.864,3,0.2,3.5529
5275,CA-2015-162887,11/7/2015,11/9/2015,Second Class,SV-20785,FUR-CH-10000595,715.2,3,0,178.8
5278,CA-2014-113859,9/13/2014,9/17/2014,Standard Class,BC-11125,FUR-CH-10004698,340.116,6,0.3,-9.7176
5279,CA-2014-159681,12/7/2014,12/13/2014,Standard Class,PO-18850,OFF-PA-10003641,105.52,4,0,48.5392
5282,CA-2015-105158,9/5/2015,9/10/2015,Standard Class,SP-20860,FUR-FU-10001706,6.16,2,0,2.9568
5283,CA-2015-105158,9/5/2015,9/10/2015,Standard Class,SP-20860,OFF-PA-10001970,36.84,3,0,17.3148
5284,CA-2014-133424,3/30/2014,4/4/2014,Standard Class,Dl-13600,OFF-ST-10002957,15.84,3,0,0
5285,CA-2014-133424,3/30/2014,4/4/2014,Standard Class,Dl-13600,OFF-LA-10002312,44.4,3,0,22.2
5290,CA-2014-146283,9/8/2014,9/15/2014,Standard Class,KT-16465,OFF-PA-10002259,17.904,2,0.2,6.2664
5291,CA-2014-146283,9/8/2014,9/15/2014,Standard Class,KT-16465,FUR-CH-10004287,966.7,5,0.3,-13.81
5292,CA-2014-146283,9/8/2014,9/15/2014,Standard Class,KT-16465,OFF-PA-10000482,182.112,6,0.2,61.4628
5294,CA-2015-111073,12/26/2015,12/30/2015,Standard Class,MC-18100,FUR-TA-10004086,51.588,1,0.4,-15.4764
5304,US-2014-139500,11/16/2014,11/20/2014,Standard Class,AB-10165,FUR-CH-10002017,37.296,2,0.3,-1.0656
5305,US-2014-166310,9/21/2014,9/23/2014,First Class,JS-15940,FUR-FU-10001546,8.544,2,0.6,-7.476
5325,CA-2015-119508,12/4/2015,12/9/2015,Standard Class,TZ-21580,OFF-AR-10003723,16.9,5,0,6.253
5326,CA-2015-119508,12/4/2015,12/9/2015,Standard Class,TZ-21580,FUR-FU-10004270,25.08,6,0,9.0288
5327,CA-2015-152681,1/17/2015,1/22/2015,Standard Class,SC-20260,OFF-AR-10003183,6.68,2,0,2.004
5328,CA-2014-130813,1/6/2014,1/8/2014,Second Class,LS-17230,OFF-PA-10002005,19.44,3,0,9.3312
5329,CA-2015-120320,3/5/2015,3/9/2015,Standard Class,MV-18190,TEC-PH-10000149,31.92,2,0.2,2.394
5334,CA-2014-103331,8/26/2014,9/1/2014,Standard Class,KB-16315,FUR-FU-10001731,10.68,4,0,4.0584
5335,CA-2014-103331,8/26/2014,9/1/2014,Standard Class,KB-16315,OFF-PA-10002160,17.34,3,0,8.4966
5336,CA-2014-103331,8/26/2014,9/1/2014,Standard Class,KB-16315,OFF-PA-10002659,3.38,1,0,1.5548
5337,CA-2015-169278,5/21/2015,5/25/2015,Standard Class,ME-18010,OFF-BI-10001636,26.976,4,0.2,8.7672
5339,CA-2015-146486,11/9/2015,11/14/2015,Second Class,DV-13465,OFF-ST-10002554,244.55,5,0,4.891
5340,CA-2015-146486,11/9/2015,11/14/2015,Second Class,DV-13465,OFF-EN-10001509,12.24,6,0,5.7528
5341,CA-2015-146486,11/9/2015,11/14/2015,Second Class,DV-13465,TEC-AC-10002018,13.98,2,0,6.0114
5342,CA-2015-146486,11/9/2015,11/14/2015,Second Class,DV-13465,TEC-AC-10002637,899.95,5,0,53.997
5343,US-2014-168501,11/21/2014,11/27/2014,Standard Class,JK-15325,OFF-EN-10001509,1.632,1,0.2,0.5508
5344,US-2014-168501,11/21/2014,11/27/2014,Standard Class,JK-15325,TEC-PH-10004922,267.96,5,0.2,16.7475
5345,CA-2015-112053,10/11/2015,10/13/2015,Second Class,SH-20395,TEC-AC-10002550,31.95,1,0,2.2365
5349,CA-2015-149811,1/4/2015,1/10/2015,Standard Class,CS-12250,OFF-BI-10003676,32.34,3,0,15.5232
5350,CA-2015-149811,1/4/2015,1/10/2015,Standard Class,CS-12250,OFF-PA-10004082,39.9,5,0,19.95
5355,CA-2014-113768,5/13/2014,5/19/2014,Standard Class,AH-10030,FUR-CH-10002439,279.456,6,0.2,20.9592
5356,CA-2014-113768,5/13/2014,5/19/2014,Standard Class,AH-10030,OFF-PA-10003063,8,2,0,3.84
5358,CA-2014-150490,8/5/2014,8/11/2014,Standard Class,SS-20590,TEC-AC-10004510,16.36,1,0,1.636
5359,CA-2014-150490,8/5/2014,8/11/2014,Standard Class,SS-20590,OFF-ST-10000321,15.78,2,0,0.6312
5360,CA-2014-150490,8/5/2014,8/11/2014,Standard Class,SS-20590,OFF-AR-10004602,45.98,2,0,12.8744
5365,CA-2014-123477,1/18/2014,1/21/2014,Second Class,DW-13195,OFF-AP-10000692,64.864,4,0.2,6.4864
5373,CA-2015-118738,10/24/2015,10/30/2015,Standard Class,AG-10495,OFF-PA-10003177,15.552,3,0.2,5.4432
5374,CA-2015-118738,10/24/2015,10/30/2015,Standard Class,AG-10495,FUR-TA-10002607,347.361,7,0.3,-69.4722
5375,CA-2015-118738,10/24/2015,10/30/2015,Standard Class,AG-10495,OFF-PA-10001166,10.368,2,0.2,3.6288
5378,CA-2014-125542,12/5/2014,12/7/2014,First Class,NB-18655,OFF-EN-10000056,348.488,7,0.2,117.6147
5379,CA-2014-125542,12/5/2014,12/7/2014,First Class,NB-18655,OFF-ST-10001469,172.736,4,0.2,-30.2288
5392,US-2014-123183,11/19/2014,11/25/2014,Standard Class,GR-14560,OFF-LA-10002787,22.5,6,0,10.8
5393,US-2014-123183,11/19/2014,11/25/2014,Standard Class,GR-14560,OFF-LA-10001569,9.96,2,0,4.5816
5394,US-2014-123183,11/19/2014,11/25/2014,Standard Class,GR-14560,OFF-BI-10002429,213.08,7,0,102.2784
5395,US-2014-123183,11/19/2014,11/25/2014,Standard Class,GR-14560,FUR-BO-10000362,1025.88,6,0,235.9524
5396,CA-2014-104829,11/18/2014,11/21/2014,Second Class,JG-15805,OFF-PA-10003016,21.98,7,0,9.891
5418,CA-2014-132542,10/6/2014,10/8/2014,Second Class,AM-10360,OFF-BI-10004099,15.36,2,0,7.68
5419,CA-2015-110877,10/23/2015,10/26/2015,First Class,JE-15715,OFF-PA-10004621,36.288,7,0.2,12.7008
5420,CA-2015-110877,10/23/2015,10/26/2015,First Class,JE-15715,TEC-PH-10002103,150.384,2,0.2,15.0384
5430,CA-2014-136861,9/5/2014,9/7/2014,First Class,PR-18880,FUR-FU-10001967,31.984,2,0.2,1.999
5435,CA-2015-160171,10/19/2015,10/24/2015,Standard Class,RM-19675,OFF-AP-10000275,1640.7,5,0,459.396
5436,CA-2015-160171,10/19/2015,10/24/2015,Standard Class,RM-19675,TEC-AC-10000892,270,3,0,97.2
5437,CA-2014-103317,7/5/2014,7/8/2014,First Class,DM-13525,FUR-FU-10001591,19.52,2,0.2,5.368
5438,CA-2014-103317,7/5/2014,7/8/2014,First Class,DM-13525,OFF-BI-10001787,9.81,5,0.7,-6.867
5439,CA-2014-103317,7/5/2014,7/8/2014,First Class,DM-13525,FUR-FU-10003192,213.216,3,0.2,15.9912
5443,CA-2015-148712,4/17/2015,4/23/2015,Standard Class,JM-15535,TEC-AC-10003198,99.6,1,0,36.852
5444,CA-2015-148712,4/17/2015,4/23/2015,Standard Class,JM-15535,OFF-BI-10001900,62.296,13,0.2,21.0249
5445,CA-2015-148712,4/17/2015,4/23/2015,Standard Class,JM-15535,OFF-AR-10000614,10.71,3,0,2.7846
5449,US-2014-119081,9/12/2014,9/19/2014,Standard Class,TA-21385,OFF-SU-10000157,357.93,3,0,7.1586
5450,US-2014-119081,9/12/2014,9/19/2014,Standard Class,TA-21385,TEC-AC-10001542,57.4,5,0,10.906
5451,US-2014-119081,9/12/2014,9/19/2014,Standard Class,TA-21385,OFF-BI-10004519,331.96,2,0,149.382
5452,US-2014-119081,9/12/2014,9/19/2014,Standard Class,TA-21385,FUR-FU-10003464,40.56,2,0,12.9792
5461,US-2014-107405,3/21/2014,3/25/2014,Standard Class,TS-21205,OFF-ST-10002301,16.272,1,0.2,-3.8646
5463,CA-2014-146591,1/19/2014,1/20/2014,First Class,TS-21340,OFF-BI-10003676,32.34,10,0.7,-23.716
5464,CA-2014-146591,1/19/2014,1/20/2014,First Class,TS-21340,OFF-PA-10000659,56.064,4,0.2,19.6224
5465,CA-2014-146591,1/19/2014,1/20/2014,First Class,TS-21340,OFF-EN-10002504,108.72,5,0.2,36.693
5466,CA-2014-146591,1/19/2014,1/20/2014,First Class,TS-21340,FUR-BO-10001972,181.47,5,0.7,-320.597
5467,CA-2014-107706,2/14/2014,2/19/2014,Second Class,ST-20530,OFF-PA-10000466,16.176,3,0.2,6.066
5469,CA-2014-132451,9/26/2014,9/27/2014,First Class,KF-16285,FUR-CH-10000454,585.552,3,0.2,73.194
5470,CA-2014-132451,9/26/2014,9/27/2014,First Class,KF-16285,OFF-PA-10004888,19.44,3,0,9.3312
5480,CA-2014-101770,3/31/2014,4/4/2014,Standard Class,KB-16240,OFF-BI-10001097,1.869,1,0.7,-1.3083
5486,CA-2014-107573,12/12/2014,12/17/2014,Standard Class,PB-19150,OFF-EN-10001099,23.472,3,0.2,7.6284
5487,CA-2015-156608,10/24/2015,10/29/2015,Standard Class,MT-18070,OFF-BI-10004140,3.592,4,0.8,-6.286
5493,CA-2014-105249,11/28/2014,11/28/2014,Same Day,DH-13675,OFF-SU-10001225,7.36,2,0,0.1472
5494,CA-2014-105249,11/28/2014,11/28/2014,Same Day,DH-13675,OFF-LA-10002043,41.4,4,0,19.872
5495,CA-2014-105249,11/28/2014,11/28/2014,Same Day,DH-13675,FUR-BO-10000330,411.332,4,0.15,-4.8392
5496,CA-2015-113523,9/4/2015,9/8/2015,Standard Class,SC-20440,OFF-BI-10001249,7.656,4,0.7,-6.1248
5509,CA-2015-168529,10/8/2015,10/12/2015,Standard Class,MB-17305,FUR-FU-10001588,145.9,5,0,62.737
5512,US-2014-137680,2/24/2014,3/2/2014,Standard Class,JH-15430,OFF-PA-10000174,32.896,4,0.2,11.1024
5513,US-2014-137680,2/24/2014,3/2/2014,Standard Class,JH-15430,OFF-PA-10000069,22.776,3,0.2,7.6869
5514,CA-2015-103177,5/30/2015,6/1/2015,First Class,EN-13780,TEC-PH-10001795,239.97,3,0,2.3997
5515,CA-2015-103177,5/30/2015,6/1/2015,First Class,EN-13780,OFF-AP-10004540,160.32,2,0,44.8896
5516,CA-2015-103177,5/30/2015,6/1/2015,First Class,EN-13780,TEC-PH-10001527,128.85,3,0,3.8655
5528,CA-2015-142055,5/8/2015,5/10/2015,First Class,AB-10255,OFF-PA-10003465,37.94,2,0,18.2112
5529,CA-2015-137106,3/31/2015,4/4/2015,Standard Class,SC-20260,TEC-PH-10000011,79.96,5,0.2,27.986
5539,CA-2015-120551,4/13/2015,4/20/2015,Standard Class,SS-20590,OFF-BI-10002071,17.43,3,0,8.0178
5549,CA-2014-159800,11/28/2014,12/1/2014,First Class,SG-20470,OFF-AP-10004859,43.68,3,0,11.7936
5550,CA-2014-159800,11/28/2014,12/1/2014,First Class,SG-20470,TEC-AC-10003447,139.93,7,0,34.9825
5551,US-2014-159618,11/12/2014,11/16/2014,Standard Class,DB-12970,OFF-AR-10003183,2.672,1,0.2,0.334
5552,US-2014-159618,11/12/2014,11/16/2014,Standard Class,DB-12970,OFF-SU-10000432,16.656,6,0.2,-3.123
5553,US-2014-159618,11/12/2014,11/16/2014,Standard Class,DB-12970,TEC-AC-10003832,79.512,3,0.2,20.8719
5554,US-2014-159618,11/12/2014,11/16/2014,Standard Class,DB-12970,OFF-PA-10004100,36.288,7,0.2,12.7008
5555,US-2014-159618,11/12/2014,11/16/2014,Standard Class,DB-12970,FUR-BO-10004467,67.9932,1,0.32,-12.9987
5557,CA-2015-125066,12/14/2015,12/18/2015,Standard Class,KD-16495,FUR-FU-10003829,6.16,2,0,1.9712
5558,CA-2015-125066,12/14/2015,12/18/2015,Standard Class,KD-16495,OFF-AR-10003582,56.3,2,0,15.764
5559,US-2015-114741,12/6/2015,12/10/2015,Standard Class,IL-15100,OFF-PA-10000048,6.48,1,0,3.1104
5560,US-2015-114741,12/6/2015,12/10/2015,Standard Class,IL-15100,OFF-ST-10000078,1325.85,5,0,238.653
5561,US-2015-114741,12/6/2015,12/10/2015,Standard Class,IL-15100,OFF-LA-10004853,14.94,3,0,6.8724
5572,CA-2014-151162,12/5/2014,12/9/2014,Standard Class,EA-14035,OFF-PA-10001033,98.376,3,0.2,35.6613
5573,CA-2014-151162,12/5/2014,12/9/2014,Standard Class,EA-14035,OFF-BI-10003719,29.94,4,0.7,-23.952
5574,CA-2014-151162,12/5/2014,12/9/2014,Standard Class,EA-14035,OFF-PA-10003036,17.472,3,0.2,5.6784
5575,CA-2014-151162,12/5/2014,12/9/2014,Standard Class,EA-14035,TEC-PH-10001870,36.738,1,0.4,-9.1845
5576,CA-2014-151162,12/5/2014,12/9/2014,Standard Class,EA-14035,TEC-PH-10001809,179.94,2,0.4,-44.985
5584,CA-2014-116673,12/15/2014,12/19/2014,Second Class,JO-15280,FUR-FU-10003829,6.16,2,0,1.9712
5588,CA-2015-149993,3/19/2015,3/20/2015,First Class,GA-14725,OFF-FA-10001561,10.9,5,0,3.597
5589,CA-2014-168158,7/19/2014,7/24/2014,Standard Class,EM-14140,OFF-BI-10001759,6.096,2,0.2,2.2098
5592,CA-2014-164742,10/13/2014,10/18/2014,Second Class,ML-17395,FUR-CH-10002880,245.98,2,0,27.0578
5593,CA-2014-164742,10/13/2014,10/18/2014,Second Class,ML-17395,OFF-BI-10004738,18.94,1,0,9.47
5597,CA-2015-159779,9/25/2015,9/29/2015,Standard Class,SB-20185,OFF-BI-10002735,68.62,2,0,32.2514
5600,CA-2014-108903,10/3/2014,10/3/2014,Same Day,DO-13435,OFF-AR-10004010,55.984,2,0.2,4.1988
5601,CA-2014-108903,10/3/2014,10/3/2014,Same Day,DO-13435,OFF-EN-10004030,14.48,5,0.2,4.887
5602,CA-2014-108903,10/3/2014,10/3/2014,Same Day,DO-13435,TEC-AC-10003023,142.488,3,0.2,-3.5622
5605,CA-2015-142475,12/3/2015,12/7/2015,Standard Class,BS-11380,OFF-BI-10003718,590.352,6,0.2,206.6232
5609,CA-2015-168634,12/6/2015,12/11/2015,Standard Class,AF-10870,OFF-AP-10001626,7.78,2,0,2.0228
5611,CA-2015-145828,10/5/2015,10/7/2015,First Class,MB-17305,TEC-AC-10002323,53.04,3,0.2,-4.641
5619,CA-2015-101154,9/18/2015,9/21/2015,First Class,CM-12190,OFF-ST-10004186,443.92,4,0,8.8784
5626,CA-2014-126683,9/29/2014,10/1/2014,Second Class,PP-18955,FUR-FU-10001706,6.16,2,0,2.9568
5627,CA-2014-126683,9/29/2014,10/1/2014,Second Class,PP-18955,FUR-TA-10002958,2348.82,9,0,399.2994
5631,CA-2014-127614,2/11/2014,2/15/2014,Standard Class,NF-18385,TEC-AC-10001432,234.45,3,0,103.158
5632,CA-2014-127614,2/11/2014,2/15/2014,Standard Class,NF-18385,FUR-TA-10003715,1256.22,6,0,75.3732
5633,CA-2014-127614,2/11/2014,2/15/2014,Standard Class,NF-18385,OFF-BI-10003291,17.46,2,0,8.2062
5635,CA-2015-134943,12/5/2015,12/6/2015,First Class,SU-20665,OFF-BI-10000666,152.8,5,0,76.4
5639,CA-2014-154893,12/21/2014,12/27/2014,Standard Class,GM-14440,FUR-CH-10004287,1325.76,6,0.2,149.148
5640,CA-2014-154893,12/21/2014,12/27/2014,Standard Class,GM-14440,FUR-CH-10000595,572.16,3,0.2,35.76
5641,CA-2014-147900,9/23/2014,9/28/2014,Standard Class,JK-15640,OFF-PA-10003063,28.8,9,0.2,10.08
5644,CA-2015-166604,5/15/2015,5/20/2015,Second Class,AH-10690,OFF-EN-10004147,17.94,3,0,8.7906
5647,CA-2015-104241,1/4/2015,1/9/2015,Standard Class,AG-10495,FUR-FU-10001473,192.22,14,0,69.1992
5654,US-2014-134187,11/4/2014,11/11/2014,Standard Class,TH-21235,OFF-AR-10000940,2.94,1,0,0.7938
5671,CA-2015-141012,6/9/2015,6/11/2015,Second Class,TG-21640,FUR-FU-10003192,355.36,4,0,92.3936
5672,CA-2015-141012,6/9/2015,6/11/2015,Second Class,TG-21640,TEC-PH-10004522,140.376,3,0.2,8.7735
5676,CA-2014-135993,5/28/2014,6/2/2014,Standard Class,PJ-18835,TEC-PH-10001552,57.408,6,0.2,5.7408
5677,CA-2014-135993,5/28/2014,6/2/2014,Standard Class,PJ-18835,TEC-AC-10004877,27.6,4,0,2.208
5678,CA-2014-126802,12/29/2014,1/5/2015,Standard Class,ZC-21910,FUR-FU-10000193,38.976,3,0.6,-50.6688
5683,CA-2014-164315,4/2/2014,4/8/2014,Standard Class,RD-19585,OFF-PA-10004248,15.84,3,0,7.128
5684,CA-2014-164315,4/2/2014,4/8/2014,Standard Class,RD-19585,TEC-PH-10001128,1049.93,7,0,293.9804
5685,CA-2014-164315,4/2/2014,4/8/2014,Standard Class,RD-19585,OFF-AP-10003842,154.9,5,0,40.274
5686,CA-2015-131072,11/5/2015,11/5/2015,Same Day,KL-16645,OFF-BI-10002794,98.352,3,0.2,35.6526
5687,CA-2014-131541,7/28/2014,7/28/2014,Same Day,CK-12205,OFF-FA-10000621,14.32,5,0.2,5.191
5688,CA-2014-131541,7/28/2014,7/28/2014,Same Day,CK-12205,FUR-FU-10003623,129.888,6,0.2,12.9888
5689,CA-2014-131541,7/28/2014,7/28/2014,Same Day,CK-12205,OFF-EN-10000781,48.944,7,0.2,16.5186
5690,CA-2015-119550,12/26/2015,12/31/2015,Standard Class,RB-19705,FUR-CH-10002044,275.058,3,0.3,-90.3762
5691,US-2015-138093,12/10/2015,12/16/2015,Standard Class,KM-16225,OFF-AR-10000817,27.36,9,0,9.3024
5692,US-2015-138093,12/10/2015,12/16/2015,Standard Class,KM-16225,OFF-PA-10001509,44.75,5,0,20.585
5693,US-2015-138093,12/10/2015,12/16/2015,Standard Class,KM-16225,TEC-PH-10004667,134.99,1,0,36.4473
5694,US-2015-138093,12/10/2015,12/16/2015,Standard Class,KM-16225,OFF-PA-10000143,26.4,5,0,12.672
5695,US-2015-138093,12/10/2015,12/16/2015,Standard Class,KM-16225,FUR-CH-10000785,542.94,3,0,141.1644
5703,US-2014-123519,12/14/2014,12/21/2014,Standard Class,SS-20875,OFF-AR-10003829,2.624,1,0.2,0.2952
5704,US-2014-123519,12/14/2014,12/21/2014,Standard Class,SS-20875,FUR-TA-10002645,136.53,1,0.4,-52.3365
5705,US-2014-123519,12/14/2014,12/21/2014,Standard Class,SS-20875,TEC-AC-10003033,263.96,1,0.2,42.8935
5706,CA-2014-155593,11/3/2014,11/8/2014,Standard Class,RP-19390,OFF-SU-10002522,11.64,3,0,3.3756
5708,US-2015-160857,5/8/2015,5/15/2015,Standard Class,NW-18400,FUR-FU-10001095,79.44,3,0,30.1872
5709,US-2015-160857,5/8/2015,5/15/2015,Standard Class,NW-18400,OFF-SU-10000157,357.93,3,0,7.1586
5710,US-2015-160857,5/8/2015,5/15/2015,Standard Class,NW-18400,FUR-CH-10002647,127.764,2,0.1,21.294
5711,US-2015-160857,5/8/2015,5/15/2015,Standard Class,NW-18400,TEC-CO-10004115,2799.944,7,0.2,1014.9797
5712,US-2015-160857,5/8/2015,5/15/2015,Standard Class,NW-18400,OFF-PA-10003363,19.44,3,0,9.3312
5714,US-2014-143707,3/1/2014,3/5/2014,Standard Class,HR-14770,TEC-PH-10003655,5.94,3,0,1.6038
5716,CA-2015-124107,10/9/2015,10/12/2015,Second Class,BM-11650,TEC-AC-10002049,619.95,5,0,111.591
5717,CA-2015-124107,10/9/2015,10/12/2015,Second Class,BM-11650,TEC-PH-10003875,29.16,3,0,8.4564
5718,CA-2015-124107,10/9/2015,10/12/2015,Second Class,BM-11650,OFF-EN-10003286,57.96,7,0,27.2412
5719,CA-2015-124107,10/9/2015,10/12/2015,Second Class,BM-11650,OFF-AP-10003971,29.403,3,0.1,5.2272
5721,CA-2015-138674,11/14/2015,11/17/2015,First Class,KB-16585,OFF-FA-10000304,8.72,5,0.2,2.289
5722,CA-2015-138674,11/14/2015,11/17/2015,First Class,KB-16585,TEC-AC-10000358,91.176,3,0.2,4.5588
5723,CA-2015-138674,11/14/2015,11/17/2015,First Class,KB-16585,TEC-AC-10002800,159.968,4,0.2,29.994
5725,CA-2014-103191,9/22/2014,9/27/2014,Standard Class,VG-21805,OFF-ST-10002574,331.536,3,0.2,-82.884
5726,CA-2015-103933,9/25/2015,9/27/2015,First Class,DR-12880,TEC-AC-10004171,899.91,9,0,395.9604
5727,CA-2015-110548,5/4/2015,5/8/2015,Standard Class,AH-10690,TEC-PH-10002922,946.344,7,0.2,118.293
5736,CA-2014-111773,6/29/2014,7/3/2014,Standard Class,JK-15625,OFF-BI-10000174,13.92,3,0.2,4.872
5737,CA-2014-148614,1/20/2014,1/25/2014,Standard Class,MV-17485,OFF-PA-10002893,19.36,2,0,9.2928
5738,CA-2014-148614,1/20/2014,1/25/2014,Standard Class,MV-17485,FUR-FU-10003194,19.3,2,0,5.79
5751,CA-2014-145800,5/30/2014,6/5/2014,Standard Class,SS-20410,FUR-TA-10001539,355.455,3,0.5,-184.8366
5755,CA-2015-150749,3/29/2015,4/3/2015,Second Class,AS-10240,OFF-AR-10003732,5.56,2,0,1.4456
5756,CA-2014-163748,10/14/2014,10/18/2014,Standard Class,HG-15025,OFF-AP-10004052,3.16,4,0.8,-8.532
5757,CA-2014-163748,10/14/2014,10/18/2014,Standard Class,HG-15025,TEC-CO-10002095,1999.96,5,0.2,624.9875
5758,CA-2015-119634,8/11/2015,8/16/2015,Standard Class,BW-11065,FUR-FU-10004270,46.152,3,0.2,12.1149
5759,CA-2015-149300,11/22/2015,11/23/2015,First Class,BH-11710,TEC-MA-10000423,32.985,3,0.5,-1.9791
5764,CA-2015-162047,11/3/2015,11/5/2015,First Class,FH-14365,FUR-CH-10004983,1448.82,10,0.1,209.274
5765,CA-2015-117772,9/10/2015,9/12/2015,Second Class,MC-17575,OFF-ST-10003994,353.88,6,0,17.694
5766,US-2014-126340,11/8/2014,11/14/2014,Standard Class,EB-13870,TEC-PH-10004447,333.576,3,0.2,25.0182
5769,CA-2015-154900,2/25/2015,3/1/2015,Standard Class,SS-20875,OFF-LA-10001641,3.15,1,0,1.512
5770,CA-2015-154900,2/25/2015,3/1/2015,Standard Class,SS-20875,OFF-PA-10002377,22.72,4,0,10.224
5771,CA-2015-103835,9/24/2015,9/28/2015,Standard Class,SC-20440,FUR-FU-10000010,14.91,3,0,4.6221
5772,CA-2015-103835,9/24/2015,9/28/2015,Standard Class,SC-20440,OFF-AP-10002651,1158.12,4,0,335.8548
5773,CA-2015-158939,11/26/2015,12/1/2015,Standard Class,EA-14035,TEC-CO-10002313,599.99,1,0,233.9961
5779,CA-2014-105270,11/11/2014,11/18/2014,Standard Class,AP-10915,OFF-AR-10003156,30.48,3,0,7.9248
5780,CA-2014-105270,11/11/2014,11/18/2014,Standard Class,AP-10915,FUR-CH-10000988,112.648,1,0.2,11.2648
5781,US-2015-159513,4/2/2015,4/9/2015,Standard Class,JD-15790,TEC-MA-10003329,71.976,3,0.2,24.2919
5782,CA-2015-155586,12/12/2015,12/16/2015,Second Class,XP-21865,OFF-AR-10001547,2.21,1,0,0.5967
5783,CA-2015-155586,12/12/2015,12/16/2015,Second Class,XP-21865,OFF-EN-10003072,15.52,4,0,7.4496
5784,CA-2015-155586,12/12/2015,12/16/2015,Second Class,XP-21865,OFF-PA-10000726,36.44,4,0,16.398
5796,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,OFF-ST-10002615,1395.54,9,0,362.8404
5797,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,FUR-FU-10000521,117.36,4,0,36.3816
5798,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,OFF-LA-10000121,18.9,3,0,8.694
5799,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,OFF-PA-10001289,77.52,2,0,37.9848
5800,CA-2014-166716,8/20/2014,8/25/2014,Second Class,CR-12730,FUR-CH-10004495,421.372,2,0.3,-6.0196
5801,CA-2014-123225,7/11/2014,7/14/2014,First Class,MN-17935,TEC-PH-10000895,575.968,4,0.2,43.1976
5802,CA-2014-123225,7/11/2014,7/14/2014,First Class,MN-17935,OFF-PA-10000552,10.368,2,0.2,3.6288
